station_label,sv_label,epoch_utc,range_l1_m,range_l2_m,elevation_deg
RX-3,SV-K,2026-05-14T18:21:00Z,20785428.797,20785432.997,61.980
RX-3,SV-K,2026-05-14T18:22:00Z,20777266.269,20777270.838,62.179
RX-3,SV-K,2026-05-14T18:23:00Z,20769161.651,20769166.184,62.378
RX-3,SV-K,2026-05-14T18:24:00Z,20761114.401,20761118.822,62.578
RX-3,SV-K,2026-05-14T18:25:00Z,20753124.380,20753128.849,62.777
RX-3,SV-K,2026-05-14T18:26:00Z,20745192.416,20745196.679,62.976
RX-3,SV-K,2026-05-14T18:27:00Z,20737317.790,20737321.975,63.175
RX-3,SV-K,2026-05-14T18:28:00Z,20729500.743,20729504.638,63.375
RX-3,SV-K,2026-05-14T18:29:00Z,20721740.890,20721745.026,63.574
RX-3,SV-K,2026-05-14T18:30:00Z,20714039.138,20714043.012,63.773
RX-3,SV-K,2026-05-14T18:31:00Z,20706394.496,20706398.837,63.972
RX-3,SV-K,2026-05-14T18:32:00Z,20698808.028,20698812.134,64.172
RX-3,SV-K,2026-05-14T18:33:00Z,20691278.870,20691283.181,64.371
RX-3,SV-K,2026-05-14T18:34:00Z,20683807.380,20683811.910,64.570
RX-3,SV-K,2026-05-14T18:35:00Z,20676393.968,20676398.082,64.769
RX-3,SV-K,2026-05-14T18:36:00Z,20669037.909,20669042.034,64.969
RX-3,SV-K,2026-05-14T18:37:00Z,20661739.891,20661743.899,65.168
RX-3,SV-K,2026-05-14T18:38:00Z,20654499.302,20654503.230,65.367
RX-3,SV-K,2026-05-14T18:39:00Z,20647316.478,20647320.490,65.566
RX-3,SV-K,2026-05-14T18:40:00Z,20640191.492,20640195.770,65.766
RX-3,SV-K,2026-05-14T18:41:00Z,20633124.539,20633128.594,65.965
RX-3,SV-K,2026-05-14T18:42:00Z,20626115.198,20626119.234,66.164
RX-3,SV-K,2026-05-14T18:43:00Z,20619163.506,20619167.938,66.363
RX-3,SV-K,2026-05-14T18:44:00Z,20612270.105,20612273.905,66.563
RX-3,SV-K,2026-05-14T18:45:00Z,20605434.310,20605438.255,66.762
RX-3,SV-K,2026-05-14T18:46:00Z,20598656.599,20598660.403,66.961
RX-3,SV-K,2026-05-14T18:47:00Z,20591936.128,20591940.182,67.160
RX-3,SV-K,2026-05-14T18:48:00Z,20585274.166,20585278.280,67.360
RX-3,SV-K,2026-05-14T18:49:00Z,20578669.859,20578674.065,67.559
RX-3,SV-K,2026-05-14T18:50:00Z,20572123.795,20572127.549,67.758
RX-3,SV-K,2026-05-14T18:51:00Z,20565635.326,20565639.376,67.957
RX-3,SV-K,2026-05-14T18:52:00Z,20559205.018,20559209.192,68.157
RX-3,SV-K,2026-05-14T18:53:00Z,20552832.427,20552836.429,68.356
RX-3,SV-K,2026-05-14T18:54:00Z,20546518.047,20546522.192,68.555
RX-3,SV-K,2026-05-14T18:55:00Z,20540261.606,20540265.661,68.754
RX-3,SV-K,2026-05-14T18:56:00Z,20534063.187,20534067.555,68.954
RX-3,SV-K,2026-05-14T18:57:00Z,20527922.614,20527927.000,69.153
RX-3,SV-K,2026-05-14T18:58:00Z,20521840.530,20521844.698,69.352
RX-3,SV-K,2026-05-14T18:59:00Z,20515816.597,20515820.333,69.551
RX-3,SV-K,2026-05-14T19:00:00Z,20509850.110,20509854.154,69.751
RX-3,SV-K,2026-05-14T19:01:00Z,20503942.025,20503945.939,69.950
RX-3,SV-K,2026-05-14T19:02:00Z,20498091.972,20498096.155,70.149
RX-3,SV-K,2026-05-14T19:03:00Z,20492299.871,20492304.001,70.348
RX-3,SV-K,2026-05-14T19:04:00Z,20486565.945,20486570.303,70.548
RX-3,SV-K,2026-05-14T19:05:00Z,20480890.284,20480894.318,70.747
RX-3,SV-K,2026-05-14T19:06:00Z,20475272.815,20475276.808,70.946
RX-3,SV-K,2026-05-14T19:07:00Z,20469713.251,20469717.136,71.145
RX-3,SV-K,2026-05-14T19:08:00Z,20464212.107,20464216.036,71.344
RX-3,SV-K,2026-05-14T19:09:00Z,20458769.048,20458772.807,71.544
RX-3,SV-K,2026-05-14T19:10:00Z,20453384.105,20453387.860,71.743
RX-3,SV-K,2026-05-14T19:11:00Z,20448057.268,20448060.912,71.942
RX-3,SV-K,2026-05-14T19:12:00Z,20442788.388,20442792.547,72.141
RX-3,SV-K,2026-05-14T19:13:00Z,20437577.911,20437582.194,72.341
RX-3,SV-K,2026-05-14T19:14:00Z,20432426.028,20432430.037,72.540
RX-3,SV-K,2026-05-14T19:15:00Z,20427331.850,20427335.902,72.739
RX-3,SV-K,2026-05-14T19:16:00Z,20422296.105,20422300.256,72.938
RX-3,SV-K,2026-05-14T19:17:00Z,20417318.581,20417322.744,73.138
RX-3,SV-K,2026-05-14T19:18:00Z,20412399.560,20412403.367,73.337
RX-3,SV-K,2026-05-14T19:19:00Z,20407538.156,20407542.640,73.536
RX-3,SV-K,2026-05-14T19:20:00Z,20402735.610,20402739.836,73.735
RX-3,SV-K,2026-05-14T19:21:00Z,20397991.163,20397995.345,73.935
RX-3,SV-K,2026-05-14T19:22:00Z,20393305.187,20393309.169,74.134
RX-3,SV-K,2026-05-14T19:23:00Z,20388677.394,20388681.236,74.333
RX-3,SV-K,2026-05-14T19:24:00Z,20384107.640,20384111.601,74.532
RX-3,SV-K,2026-05-14T19:25:00Z,20379596.478,20379600.275,74.732
RX-3,SV-K,2026-05-14T19:26:00Z,20375143.408,20375147.317,74.931
RX-3,SV-K,2026-05-14T19:27:00Z,20370748.829,20370752.668,75.130
RX-3,SV-K,2026-05-14T19:28:00Z,20366412.581,20366416.354,75.329
RX-3,SV-K,2026-05-14T19:29:00Z,20362134.560,20362138.409,75.529
RX-3,SV-K,2026-05-14T19:30:00Z,20357914.707,20357918.649,75.728
RX-3,SV-M,2026-05-14T17:30:00Z,21521340.218,21521347.056,47.651
RX-3,SV-M,2026-05-14T17:31:00Z,21509347.385,21509354.471,47.846
RX-3,SV-M,2026-05-14T17:32:00Z,21497407.527,21497414.171,48.042
RX-3,SV-M,2026-05-14T17:33:00Z,21485520.490,21485527.086,48.237
RX-3,SV-M,2026-05-14T17:34:00Z,21473686.627,21473693.696,48.433
RX-3,SV-M,2026-05-14T17:35:00Z,21461905.946,21461912.832,48.629
RX-3,SV-M,2026-05-14T17:36:00Z,21450178.300,21450185.084,48.824
RX-3,SV-M,2026-05-14T17:37:00Z,21438503.975,21438510.966,49.020
RX-3,SV-M,2026-05-14T17:38:00Z,21426882.839,21426889.998,49.215
RX-3,SV-M,2026-05-14T17:39:00Z,21415315.193,21415321.868,49.411
RX-3,SV-M,2026-05-14T17:40:00Z,21403801.075,21403807.773,49.607
RX-3,SV-M,2026-05-14T17:41:00Z,21392339.570,21392346.606,49.802
RX-3,SV-M,2026-05-14T17:42:00Z,21380932.455,21380938.915,49.998
RX-3,SV-M,2026-05-14T17:43:00Z,21369577.893,21369584.893,50.193
RX-3,SV-M,2026-05-14T17:44:00Z,21358277.616,21358284.211,50.389
RX-3,SV-M,2026-05-14T17:45:00Z,21347030.608,21347037.284,50.584
RX-3,SV-M,2026-05-14T17:46:00Z,21335836.993,21335843.720,50.780
RX-3,SV-M,2026-05-14T17:47:00Z,21324697.218,21324704.089,50.976
RX-3,SV-M,2026-05-14T17:48:00Z,21313610.956,21313617.841,51.171
RX-3,SV-M,2026-05-14T17:49:00Z,21302578.693,21302585.629,51.367
RX-3,SV-M,2026-05-14T17:50:00Z,21291600.240,21291606.784,51.562
RX-3,SV-M,2026-05-14T17:51:00Z,21280675.124,21280682.180,51.758
RX-3,SV-M,2026-05-14T17:52:00Z,21269804.532,21269811.167,51.953
RX-3,SV-M,2026-05-14T17:53:00Z,21258987.260,21258994.014,52.149
RX-3,SV-M,2026-05-14T17:54:00Z,21248224.352,21248230.974,52.345
RX-3,SV-M,2026-05-14T17:55:00Z,21237515.144,21237521.865,52.540
RX-3,SV-M,2026-05-14T17:56:00Z,21226859.930,21226866.529,52.736
RX-3,SV-M,2026-05-14T17:57:00Z,21216258.871,21216265.418,52.931
RX-3,SV-M,2026-05-14T17:58:00Z,21205711.704,21205718.613,53.127
RX-3,SV-M,2026-05-14T17:59:00Z,21195219.154,21195225.589,53.323
RX-3,SV-M,2026-05-14T18:00:00Z,21184780.107,21184786.721,53.518
RX-3,SV-M,2026-05-14T18:01:00Z,21174395.324,21174401.855,53.714
RX-3,SV-M,2026-05-14T18:02:00Z,21164064.885,21164071.661,53.909
RX-3,SV-M,2026-05-14T18:03:00Z,21153788.822,21153795.150,54.105
RX-3,SV-M,2026-05-14T18:04:00Z,21143566.966,21143573.335,54.300
RX-3,SV-M,2026-05-14T18:05:00Z,21133399.398,21133406.034,54.496
RX-3,SV-M,2026-05-14T18:06:00Z,21123285.952,21123292.941,54.692
RX-3,SV-M,2026-05-14T18:07:00Z,21113227.382,21113233.926,54.887
RX-3,SV-M,2026-05-14T18:08:00Z,21103222.996,21103229.474,55.083
RX-3,SV-M,2026-05-14T18:09:00Z,21093272.812,21093279.481,55.278
RX-3,SV-M,2026-05-14T18:10:00Z,21083377.186,21083383.854,55.474
RX-3,SV-M,2026-05-14T18:11:00Z,21073536.204,21073542.581,55.669
RX-3,SV-M,2026-05-14T18:12:00Z,21063749.855,21063756.115,55.865
RX-3,SV-M,2026-05-14T18:13:00Z,21054017.914,21054024.318,56.061
RX-3,SV-M,2026-05-14T18:14:00Z,21044340.474,21044347.166,56.256
RX-3,SV-M,2026-05-14T18:15:00Z,21034717.892,21034724.443,56.452
RX-3,SV-M,2026-05-14T18:16:00Z,21025149.642,21025156.383,56.647
RX-3,SV-M,2026-05-14T18:17:00Z,21015636.313,21015643.012,56.843
RX-3,SV-M,2026-05-14T18:18:00Z,21006177.777,21006184.402,57.038
RX-3,SV-M,2026-05-14T18:19:00Z,20996773.946,20996780.612,57.234
RX-3,SV-M,2026-05-14T18:20:00Z,20987424.838,20987431.180,57.430
RX-3,SV-M,2026-05-14T18:21:00Z,20978130.776,20978137.018,57.625
RX-3,SV-M,2026-05-14T18:22:00Z,20968890.892,20968897.411,57.821
RX-3,SV-M,2026-05-14T18:23:00Z,20959706.341,20959712.907,58.016
RX-3,SV-M,2026-05-14T18:24:00Z,20950576.783,20950583.061,58.212
RX-3,SV-M,2026-05-14T18:25:00Z,20941501.686,20941508.176,58.408
RX-3,SV-M,2026-05-14T18:26:00Z,20932481.698,20932488.257,58.603
RX-3,SV-M,2026-05-14T18:27:00Z,20923516.684,20923523.218,58.799
RX-3,SV-M,2026-05-14T18:28:00Z,20914606.627,20914613.206,58.994
RX-3,SV-M,2026-05-14T18:29:00Z,20905751.849,20905758.366,59.190
RX-3,SV-M,2026-05-14T18:30:00Z,20896951.842,20896958.412,59.385
RX-3,SV-M,2026-05-14T18:31:00Z,20888206.945,20888213.258,59.581
RX-3,SV-M,2026-05-14T18:32:00Z,20879517.039,20879523.334,59.777
RX-3,SV-M,2026-05-14T18:33:00Z,20870882.555,20870888.669,59.972
RX-3,SV-M,2026-05-14T18:34:00Z,20862302.507,20862309.115,60.168
RX-3,SV-M,2026-05-14T18:35:00Z,20853778.344,20853784.551,60.363
RX-3,SV-M,2026-05-14T18:36:00Z,20845308.942,20845315.543,60.559
RX-3,SV-M,2026-05-14T18:37:00Z,20836894.825,20836901.241,60.754
RX-3,SV-M,2026-05-14T18:38:00Z,20828536.103,20828542.286,60.950
RX-3,SV-M,2026-05-14T18:39:00Z,20820232.189,20820238.694,61.146
RX-3,SV-M,2026-05-14T18:40:00Z,20811983.981,20811990.332,61.341
RX-3,SV-M,2026-05-14T18:41:00Z,20803790.834,20803797.182,61.537
RX-3,SV-M,2026-05-14T18:42:00Z,20795653.002,20795659.663,61.732
RX-3,SV-M,2026-05-14T18:43:00Z,20787570.583,20787577.026,61.928
RX-3,SV-M,2026-05-14T18:44:00Z,20779543.141,20779549.725,62.123
RX-3,SV-M,2026-05-14T18:45:00Z,20771571.761,20771577.859,62.319
RX-3,SV-M,2026-05-14T18:46:00Z,20763655.337,20763661.442,62.515
RX-3,SV-M,2026-05-14T18:47:00Z,20755794.292,20755800.483,62.710
RX-3,SV-M,2026-05-14T18:48:00Z,20747988.582,20747995.020,62.906
RX-3,SV-M,2026-05-14T18:49:00Z,20740238.264,20740244.806,63.101
RX-3,SV-M,2026-05-14T18:50:00Z,20732543.716,20732550.051,63.297
RX-3,SV-M,2026-05-14T18:51:00Z,20724904.659,20724910.935,63.493
RX-3,SV-M,2026-05-14T18:52:00Z,20717320.628,20717326.876,63.688
RX-3,SV-M,2026-05-14T18:53:00Z,20709792.729,20709798.838,63.884
RX-3,SV-M,2026-05-14T18:54:00Z,20702319.935,20702326.391,64.079
RX-3,SV-M,2026-05-14T18:55:00Z,20694902.765,20694909.107,64.275
RX-3,SV-M,2026-05-14T18:56:00Z,20687541.322,20687547.472,64.470
RX-3,SV-M,2026-05-14T18:57:00Z,20680235.283,20680241.361,64.666
RX-3,SV-M,2026-05-14T18:58:00Z,20672984.762,20672991.135,64.862
RX-3,SV-M,2026-05-14T18:59:00Z,20665790.204,20665796.262,65.057
RX-3,SV-M,2026-05-14T19:00:00Z,20658650.745,20658657.211,65.253
RX-3,SV-M,2026-05-14T19:01:00Z,20651567.521,20651573.627,65.448
RX-3,SV-M,2026-05-14T19:02:00Z,20644539.513,20644545.873,65.644
RX-3,SV-M,2026-05-14T19:03:00Z,20637567.409,20637573.549,65.839
RX-3,SV-M,2026-05-14T19:04:00Z,20630650.936,20630657.132,66.035
RX-3,SV-M,2026-05-14T19:05:00Z,20623790.175,20623796.296,66.231
RX-3,SV-M,2026-05-14T19:06:00Z,20616985.253,20616991.133,66.426
RX-3,SV-M,2026-05-14T19:07:00Z,20610235.751,20610242.174,66.622
RX-3,SV-M,2026-05-14T19:08:00Z,20603542.193,20603548.487,66.817
RX-3,SV-M,2026-05-14T19:09:00Z,20596904.520,20596910.518,67.013
RX-3,SV-M,2026-05-14T19:10:00Z,20590322.480,20590328.606,67.208
RX-3,SV-M,2026-05-14T19:11:00Z,20583796.338,20583802.378,67.404
RX-3,SV-M,2026-05-14T19:12:00Z,20577325.979,20577332.137,67.600
RX-3,SV-M,2026-05-14T19:13:00Z,20570911.250,20570917.395,67.795
RX-3,SV-M,2026-05-14T19:14:00Z,20564552.773,20564558.828,67.991
RX-3,SV-M,2026-05-14T19:15:00Z,20558249.621,20558255.703,68.186
RX-3,SV-M,2026-05-14T19:16:00Z,20552002.762,20552008.866,68.382
RX-3,SV-M,2026-05-14T19:17:00Z,20545811.527,20545817.505,68.578
RX-3,SV-M,2026-05-14T19:18:00Z,20539676.137,20539682.446,68.773
RX-3,SV-M,2026-05-14T19:19:00Z,20533596.884,20533602.886,68.969
RX-3,SV-M,2026-05-14T19:20:00Z,20527573.460,20527579.474,69.164
RX-3,SV-M,2026-05-14T19:21:00Z,20521605.649,20521611.969,69.360
RX-3,SV-M,2026-05-14T19:22:00Z,20515693.873,20515700.262,69.555
RX-3,SV-M,2026-05-14T19:23:00Z,20509838.287,20509844.685,69.751
RX-3,SV-M,2026-05-14T19:24:00Z,20504038.735,20504044.719,69.947
RX-3,SV-M,2026-05-14T19:25:00Z,20498295.359,20498301.124,70.142
RX-3,SV-M,2026-05-14T19:26:00Z,20492607.194,20492613.416,70.338
RX-3,SV-M,2026-05-14T19:27:00Z,20486975.508,20486981.757,70.533
RX-3,SV-M,2026-05-14T19:28:00Z,20481399.682,20481405.869,70.729
RX-3,SV-M,2026-05-14T19:29:00Z,20475879.883,20475886.003,70.924
RX-3,SV-M,2026-05-14T19:30:00Z,20470415.955,20470422.073,71.120
RX-3,SV-P,2026-05-14T17:30:00Z,20362486.141,20362492.705,75.512
RX-3,SV-P,2026-05-14T17:31:00Z,20366432.856,20366439.273,75.329
RX-3,SV-P,2026-05-14T17:32:00Z,20370429.237,20370435.523,75.145
RX-3,SV-P,2026-05-14T17:33:00Z,20374474.908,20374481.451,74.961
RX-3,SV-P,2026-05-14T17:34:00Z,20378570.325,20378576.817,74.777
RX-3,SV-P,2026-05-14T17:35:00Z,20382715.486,20382721.810,74.594
RX-3,SV-P,2026-05-14T17:36:00Z,20386910.146,20386916.658,74.410
RX-3,SV-P,2026-05-14T17:37:00Z,20391154.126,20391160.692,74.226
RX-3,SV-P,2026-05-14T17:38:00Z,20395447.788,20395454.397,74.043
RX-3,SV-P,2026-05-14T17:39:00Z,20399791.086,20399797.801,73.859
RX-3,SV-P,2026-05-14T17:40:00Z,20404184.079,20404190.345,73.675
RX-3,SV-P,2026-05-14T17:41:00Z,20408626.359,20408632.991,73.492
RX-3,SV-P,2026-05-14T17:42:00Z,20413118.237,20413124.770,73.308
RX-3,SV-P,2026-05-14T17:43:00Z,20417659.599,20417666.121,73.124
RX-3,SV-P,2026-05-14T17:44:00Z,20422250.426,20422256.934,72.940
RX-3,SV-P,2026-05-14T17:45:00Z,20426890.900,20426897.289,72.757
RX-3,SV-P,2026-05-14T17:46:00Z,20431580.400,20431587.155,72.573
RX-3,SV-P,2026-05-14T17:47:00Z,20436320.228,20436326.947,72.389
RX-3,SV-P,2026-05-14T17:48:00Z,20441109.281,20441115.847,72.206
RX-3,SV-P,2026-05-14T17:49:00Z,20445947.434,20445954.026,72.022
RX-3,SV-P,2026-05-14T17:50:00Z,20450835.239,20450842.031,71.838
RX-3,SV-P,2026-05-14T17:51:00Z,20455772.726,20455779.241,71.654
RX-3,SV-P,2026-05-14T17:52:00Z,20460759.340,20460765.931,71.471
RX-3,SV-P,2026-05-14T17:53:00Z,20465795.781,20465802.310,71.287
RX-3,SV-P,2026-05-14T17:54:00Z,20470881.162,20470887.842,71.103
RX-3,SV-P,2026-05-14T17:55:00Z,20476016.254,20476023.079,70.920
RX-3,SV-P,2026-05-14T17:56:00Z,20481200.897,20481207.448,70.736
RX-3,SV-P,2026-05-14T17:57:00Z,20486435.019,20486441.553,70.552
RX-3,SV-P,2026-05-14T17:58:00Z,20491718.381,20491724.858,70.368
RX-3,SV-P,2026-05-14T17:59:00Z,20497050.827,20497057.569,70.185
RX-3,SV-P,2026-05-14T18:00:00Z,20502433.569,20502439.860,70.001
RX-3,SV-P,2026-05-14T18:01:00Z,20507864.950,20507871.603,69.817
RX-3,SV-P,2026-05-14T18:02:00Z,20513345.582,20513352.200,69.634
RX-3,SV-P,2026-05-14T18:03:00Z,20518876.004,20518882.580,69.450
RX-3,SV-P,2026-05-14T18:04:00Z,20524455.696,20524462.217,69.266
RX-3,SV-P,2026-05-14T18:05:00Z,20530084.714,20530091.059,69.083
RX-3,SV-P,2026-05-14T18:06:00Z,20535762.800,20535769.454,68.899
RX-3,SV-P,2026-05-14T18:07:00Z,20541490.395,20541497.224,68.715
RX-3,SV-P,2026-05-14T18:08:00Z,20547267.491,20547274.230,68.531
RX-3,SV-P,2026-05-14T18:09:00Z,20553093.739,20553100.113,68.348
RX-3,SV-P,2026-05-14T18:10:00Z,20558969.133,20558976.059,68.164
RX-3,SV-P,2026-05-14T18:11:00Z,20564893.836,20564900.666,67.980
RX-3,SV-P,2026-05-14T18:12:00Z,20570868.097,20570874.949,67.797
RX-3,SV-P,2026-05-14T18:13:00Z,20576891.434,20576898.283,67.613
RX-3,SV-P,2026-05-14T18:14:00Z,20582964.433,20582970.822,67.429
RX-3,SV-P,2026-05-14T18:15:00Z,20589086.191,20589092.593,67.245
RX-3,SV-P,2026-05-14T18:16:00Z,20595257.067,20595263.710,67.062
RX-3,SV-P,2026-05-14T18:17:00Z,20601477.520,20601484.357,66.878
RX-3,SV-P,2026-05-14T18:18:00Z,20607747.120,20607753.522,66.694
RX-3,SV-P,2026-05-14T18:19:00Z,20614065.705,20614072.485,66.511
RX-3,SV-P,2026-05-14T18:20:00Z,20620433.908,20620440.314,66.327
RX-3,SV-P,2026-05-14T18:21:00Z,20626850.453,20626857.353,66.143
RX-3,SV-P,2026-05-14T18:22:00Z,20633317.011,20633323.782,65.959
RX-3,SV-P,2026-05-14T18:23:00Z,20639832.189,20639839.135,65.776
RX-3,SV-P,2026-05-14T18:24:00Z,20646396.696,20646403.428,65.592
RX-3,SV-P,2026-05-14T18:25:00Z,20653010.301,20653017.161,65.408
RX-3,SV-P,2026-05-14T18:26:00Z,20659673.047,20659679.802,65.225
RX-3,SV-P,2026-05-14T18:27:00Z,20666384.920,20666391.586,65.041
RX-3,SV-P,2026-05-14T18:28:00Z,20673145.636,20673152.752,64.857
RX-3,SV-P,2026-05-14T18:29:00Z,20679956.018,20679962.778,64.674
RX-3,SV-P,2026-05-14T18:30:00Z,20686814.847,20686821.713,64.490
RX-3,SV-P,2026-05-14T18:31:00Z,20693723.024,20693729.759,64.306
RX-3,SV-P,2026-05-14T18:32:00Z,20700680.159,20700686.768,64.122
RX-3,SV-P,2026-05-14T18:33:00Z,20707686.252,20707693.245,63.939
RX-3,SV-P,2026-05-14T18:34:00Z,20714741.375,20714748.306,63.755
RX-3,SV-P,2026-05-14T18:35:00Z,20721845.540,20721852.325,63.571
RX-3,SV-P,2026-05-14T18:36:00Z,20728998.639,20729005.431,63.388
RX-3,SV-P,2026-05-14T18:37:00Z,20736200.543,20736207.543,63.204
RX-3,SV-P,2026-05-14T18:38:00Z,20743451.661,20743458.417,63.020
RX-3,SV-P,2026-05-14T18:39:00Z,20750751.439,20750758.207,62.836
RX-3,SV-P,2026-05-14T18:40:00Z,20758100.364,20758107.335,62.653
RX-3,SV-P,2026-05-14T18:41:00Z,20765497.883,20765504.868,62.469
RX-3,SV-P,2026-05-14T18:42:00Z,20772944.750,20772951.336,62.285
RX-3,SV-P,2026-05-14T18:43:00Z,20780440.168,20780446.878,62.102
RX-3,SV-P,2026-05-14T18:44:00Z,20787984.449,20787991.414,61.918
RX-3,SV-P,2026-05-14T18:45:00Z,20795577.365,20795584.411,61.734
RX-3,SV-P,2026-05-14T18:46:00Z,20803219.196,20803226.136,61.550
RX-3,SV-P,2026-05-14T18:47:00Z,20810909.775,20810916.837,61.367
RX-3,SV-P,2026-05-14T18:48:00Z,20818649.322,20818656.400,61.183
RX-3,SV-P,2026-05-14T18:49:00Z,20826437.700,20826444.627,60.999
RX-3,SV-P,2026-05-14T18:50:00Z,20834274.514,20834281.479,60.816
RX-3,SV-P,2026-05-14T18:51:00Z,20842160.388,20842167.366,60.632
RX-3,SV-P,2026-05-14T18:52:00Z,20850094.763,20850101.569,60.448
RX-3,SV-P,2026-05-14T18:53:00Z,20858077.844,20858084.761,60.264
RX-3,SV-P,2026-05-14T18:54:00Z,20866109.590,20866116.729,60.081
RX-3,SV-P,2026-05-14T18:55:00Z,20874189.978,20874196.955,59.897
RX-3,SV-P,2026-05-14T18:56:00Z,20882318.981,20882325.910,59.713
RX-3,SV-P,2026-05-14T18:57:00Z,20890496.804,20890503.661,59.530
RX-3,SV-P,2026-05-14T18:58:00Z,20898722.906,20898730.048,59.346
RX-3,SV-P,2026-05-14T18:59:00Z,20906997.637,20907004.979,59.162
RX-3,SV-P,2026-05-14T19:00:00Z,20915321.076,20915328.257,58.979
RX-3,SV-P,2026-05-14T19:01:00Z,20923692.904,20923699.689,58.795
RX-3,SV-P,2026-05-14T19:02:00Z,20932113.522,20932120.451,58.611
RX-3,SV-P,2026-05-14T19:03:00Z,20940582.174,20940589.349,58.427
RX-3,SV-P,2026-05-14T19:04:00Z,20949099.677,20949106.724,58.244
RX-3,SV-P,2026-05-14T19:05:00Z,20957665.355,20957672.414,58.060
RX-3,SV-P,2026-05-14T19:06:00Z,20966279.621,20966286.826,57.876
RX-3,SV-P,2026-05-14T19:07:00Z,20974942.350,20974949.377,57.693
RX-3,SV-P,2026-05-14T19:08:00Z,20983653.398,20983660.323,57.509
RX-3,SV-P,2026-05-14T19:09:00Z,20992412.553,20992420.061,57.325
RX-3,SV-P,2026-05-14T19:10:00Z,21001220.442,21001227.463,57.141
RX-3,SV-P,2026-05-14T19:11:00Z,21010076.499,21010083.445,56.958
RX-3,SV-P,2026-05-14T19:12:00Z,21018980.598,21018987.848,56.774
RX-3,SV-P,2026-05-14T19:13:00Z,21027933.242,21027940.411,56.590
RX-3,SV-P,2026-05-14T19:14:00Z,21036934.241,21036941.401,56.407
RX-3,SV-P,2026-05-14T19:15:00Z,21045983.098,21045990.108,56.223
RX-3,SV-P,2026-05-14T19:16:00Z,21055080.349,21055087.457,56.039
RX-3,SV-P,2026-05-14T19:17:00Z,21064225.627,21064233.041,55.855
RX-3,SV-P,2026-05-14T19:18:00Z,21073419.160,21073426.492,55.672
RX-3,SV-P,2026-05-14T19:19:00Z,21082660.965,21082668.108,55.488
RX-3,SV-P,2026-05-14T19:20:00Z,21091950.934,21091957.965,55.304
RX-3,SV-P,2026-05-14T19:21:00Z,21101288.462,21101295.838,55.121
RX-3,SV-P,2026-05-14T19:22:00Z,21110674.488,21110681.544,54.937
RX-3,SV-P,2026-05-14T19:23:00Z,21120108.259,21120115.487,54.753
RX-3,SV-P,2026-05-14T19:24:00Z,21129589.981,21129597.234,54.570
RX-3,SV-P,2026-05-14T19:25:00Z,21139120.106,21139127.454,54.386
RX-3,SV-P,2026-05-14T19:26:00Z,21148697.592,21148705.030,54.202
RX-3,SV-P,2026-05-14T19:27:00Z,21158323.432,21158330.930,54.018
RX-3,SV-P,2026-05-14T19:28:00Z,21167996.802,21168004.101,53.835
RX-3,SV-P,2026-05-14T19:29:00Z,21177718.135,21177725.613,53.651
RX-3,SV-P,2026-05-14T19:30:00Z,21187487.505,21187494.768,53.467
RX-3,SV-T,2026-05-14T17:30:00Z,21720912.813,21720918.809,44.514
RX-3,SV-T,2026-05-14T17:31:00Z,21708212.649,21708218.873,44.707
RX-3,SV-T,2026-05-14T17:32:00Z,21695563.719,21695569.836,44.901
RX-3,SV-T,2026-05-14T17:33:00Z,21682966.029,21682971.648,45.094
RX-3,SV-T,2026-05-14T17:34:00Z,21670419.213,21670425.191,45.288
RX-3,SV-T,2026-05-14T17:35:00Z,21657923.380,21657929.546,45.481
RX-3,SV-T,2026-05-14T17:36:00Z,21645479.614,21645485.387,45.675
RX-3,SV-T,2026-05-14T17:37:00Z,21633086.398,21633092.474,45.868
RX-3,SV-T,2026-05-14T17:38:00Z,21620744.768,21620750.474,46.062
RX-3,SV-T,2026-05-14T17:39:00Z,21608454.557,21608460.429,46.255
RX-3,SV-T,2026-05-14T17:40:00Z,21596215.683,21596221.597,46.449
RX-3,SV-T,2026-05-14T17:41:00Z,21584028.240,21584034.672,46.642
RX-3,SV-T,2026-05-14T17:42:00Z,21571892.891,21571898.961,46.836
RX-3,SV-T,2026-05-14T17:43:00Z,21559808.744,21559814.891,47.029
RX-3,SV-T,2026-05-14T17:44:00Z,21547776.382,21547782.252,47.223
RX-3,SV-T,2026-05-14T17:45:00Z,21535795.600,21535801.517,47.416
RX-3,SV-T,2026-05-14T17:46:00Z,21523866.709,21523872.545,47.610
RX-3,SV-T,2026-05-14T17:47:00Z,21511989.343,21511995.545,47.803
RX-3,SV-T,2026-05-14T17:48:00Z,21500164.183,21500170.348,47.997
RX-3,SV-T,2026-05-14T17:49:00Z,21488390.805,21488396.914,48.190
RX-3,SV-T,2026-05-14T17:50:00Z,21476669.691,21476675.521,48.384
RX-3,SV-T,2026-05-14T17:51:00Z,21465000.108,21465006.021,48.577
RX-3,SV-T,2026-05-14T17:52:00Z,21453382.885,21453388.665,48.771
RX-3,SV-T,2026-05-14T17:53:00Z,21441817.177,21441823.388,48.964
RX-3,SV-T,2026-05-14T17:54:00Z,21430304.315,21430310.021,49.158
RX-3,SV-T,2026-05-14T17:55:00Z,21418843.261,21418848.935,49.351
RX-3,SV-T,2026-05-14T17:56:00Z,21407434.379,21407440.305,49.545
RX-3,SV-T,2026-05-14T17:57:00Z,21396077.908,21396083.672,49.738
